Li,B,O,F,Na,Mg,Al,Si,P,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Sr,Y,Zr,Nb,Mo,Cd,In,Sn,Sb,Te,Cs,Ba,La,Ce,Nd,Sm,Eu,Gd,Dy,Er,Yb,Ta,W,Tl,Pb,Bi,tg
0,13.04,60.87,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.74,391
0,19.2,60,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,393
0,18.4,60,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,393
0,17.6,60,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,390
0,16.8,60,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,391
0,17.55,60.2,0,0,0,0.82,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.41,392
0,15.83,60.42,0,0,0,0.83,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83,392
0,12.17,60.87,0,0,0,0.87,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.74,396
0,16.73,60.2,0,0,0,1.63,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.41,391
0,15,60.42,0,0,0,1.67,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83,391
0,11.3,60.87,0,0,0,1.74,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.74,387
0,14.17,60.42,0,0,0,2.5,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83,392
0,10.43,60.87,0,0,0,2.61,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.74,396
0,15.1,60.2,0,0,0,3.27,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.41,394
0,13.33,60.42,0,0,0,3.33,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83,397
0,9.57,60.87,0,0,0,3.48,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.74,405
0,15.22,58.35,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,1.39,4.61,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,17.58,367
0,14.25,58.36,0,0,0,0.11,0,0,0,0,0,0,0,0,0.28,0,0,1.36,4.63,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,18.51,361
0,13.6,58.37,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,1.32,4.59,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,19.21,358
0,12.64,58.37,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,1.36,4.59,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,20.16,350
0,13.51,58.42,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,1.02,4.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,19.21,357
0,12.07,58.13,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,1.51,6.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,20.09,345
0,13.54,58.36,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,1.33,4.13,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,2.73,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3,360
0,13.54,58.37,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,1.39,5.08,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,19.28,359
0,17.47,58.36,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,1.4,4.61,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,15.29,382
0,13.67,58.34,0,0,0,0.11,0,0,0,0,0,0,0,0,0.15,0,0,1.42,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,19.42,360
0,13.56,58.32,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,1.61,4.58,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,19.11,357
0,11.26,58.26,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0,0,1.56,5.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,21.46,340
0,14.67,56.79,0,3.59,0,5.01,0,0,0,0,0,0,0,0,0,0,0,0,8.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.05,350
0,16.25,57.3,0,2.47,0,6.66,0,0,0,0,0,0,0,0,0,0,0,0,8.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74,402
0,15.81,57.46,0,2.06,0,7.92,0,0,0,0,0,0,0,0,0,0,0,0,8.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.19,438
0,13.23,57.38,0,1.99,0,11.12,0,0,0,0,0,0,0,0,0,0,0,0,9.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.15,457
0,13.1,55.08,0,10.43,0,1.99,0,0,0,0,0,0,0,0,0,0,0,0,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.66,340
0,8.47,59.26,0,2.72,1.04,5.79,7.01,0,0,0,0,0,0,0,0,0,0,0,2.59,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,1.65,0,0,0.25,0,0,0,0,0,0,0,0,0,0,10.85,365
0,0,59.3,0,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.84,5.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0,0,0,20.93,421
0,0,63.14,0,0,0,0,5.24,0,0,0,0,0,0,0,0,0,0,0,0,0,10.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.15,422
0,0,63.14,0,0,0,0,10.47,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.15,437
0,29.09,59.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,6.82,486
0,26.82,59.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,9.09,480
0,24.55,59.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,11.36,476
0,22.27,59.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,13.64,473
0,21.05,57.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,372
0,0,68.75,0,0,0,0,0,0,0,0,1.56,21.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,270
0,0,61.33,0,0,0,0,10.67,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,474
0,0,61.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,474
0,0,60.61,0,0,0,0,12.12,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,513
0,0,60.32,0,0,0,0,12.7,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.87,521
0,0,60,0,0,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.33,522
0,7.59,58.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.32,491
2.5,7.5,57.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,479
4.94,7.41,56.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.69,471
7.32,7.32,56.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.39,463
9.64,7.23,55.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,454
0,0,63.16,0,0,0,0,15.79,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.53,471
0,0,63.16,0,0,0,0,15.79,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.42,481
0,0,63.16,0,0,0,0,15.79,0,0,0,0,0,0,0,7.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.16,510
0,0,63.16,0,0,0,0,15.79,0,0,0,0,0,0,0,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,513
0,9.91,58.35,0,0,0,0,10.32,0,2.74,0,0,0,0,0,0,0,0,0,1.75,0,0,0,2.77,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54,5.55,418
0.39,10.35,58.3,0,0.97,0,0,13.46,0,4.85,0,0,0,0,0,0,0,0,0,0.36,0,0,0,1.26,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.93,2.07,408
0.45,10.64,58.49,0,1.02,0,0,13.8,0,4.97,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12,2.1,400
0.38,8.96,58.15,0,0.83,0,0,11.62,0,4.19,0,0,0,0,0,0,0,0,0,0.29,0,0,0,2.95,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86,5.72,400
0.39,9.4,58.04,0,0.91,0,0,12.25,0,4.4,0,0,0,0,0,0,0,0,0,0.32,0,0,0,3.11,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23,3.89,408
0.33,8.8,58.97,0,0.79,0,0,15.22,0,4.1,0,0,0,0,0,0,0,0,0,0.3,0,0,0,2.91,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72,1.79,448
0.65,9.09,59.18,0,0.84,0,0,15.72,0,4.22,0,0,0,0,0,0,0,0,0,0.29,0,0,0,1.14,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98,1.82,430
0.97,9.08,59.07,0,0.84,0,0,15.63,0,4.15,0,0,0,0,0,0,0,0,0,0.29,0,0,0,1.14,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94,1.82,430
0.65,9.78,58.63,0,0.91,0,0,14.41,0,4.6,0,0,0,0,0,0,0,0,0,0.32,0,0,0,1.13,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51,2.01,417
0.97,9.77,58.49,0,0.91,0,0,14.33,0,4.59,0,0,0,0,0,0,0,0,0,0.32,0,0,0,1.13,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.47,1.94,415
0.33,8.11,58.46,0,0,0,0,15.54,0,7.13,0,0,0,0,0,0,0,0,0,0.07,0,0,0,1.01,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26,2.03,423
0.33,7.85,58.2,0,0,0,0,15.07,0,6.86,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0.97,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05,1.93,419
0.33,7.84,58.29,0,0,0,0,15.09,0,6.92,0,0,0,0,0,0.33,0,0,0,1.12,0,0,0,0.99,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05,1.98,418
0.33,7.81,58.31,0,0,0,0,14.93,0,6.83,0,0,0,0,0,0.66,0,0,0,1.12,0,0,0,0.99,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99,1.97,419
0.33,7.7,58.34,0,0,0,0,14.72,0,6.73,0,0,0,0,0,1.31,0,0,0,1.08,0,0,0,0.95,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.89,1.89,415
0.33,7.95,58.28,0,2.65,0,0,15.24,0,4.31,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12,1.99,409
0.33,7.95,58.28,0,5.3,0,0,15.24,0,1.66,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.12,1.99,415
0.33,7.83,58.3,0,0,0,0.66,14.96,0,6.84,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1.97,419
0.33,7.72,58.34,0,0,0,1.31,14.75,0,6.74,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,1.89,421
0.33,7.74,58.33,0,2.56,0,0.33,14.85,0,4.2,0,0,0,0,0,0.66,0,0,0,1.11,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95,1.97,417
0.33,7.72,58.34,0,2.55,0,0.65,14.75,0,4.19,0,0,0,0,0,0.65,0,0,0,1.08,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,1.89,418
0.33,7.63,58.36,0,2.54,0,0.33,14.64,0,4.11,0,0,0,0,0,1.3,0,0,0,1.08,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85,1.89,413
0.32,7.54,58.35,0,2.53,0,0.65,14.5,0,4.1,0,0,0,0,0,1.3,0,0,0,1.07,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,1.88,417
0.41,8.9,57.79,0,0.97,0,0,14.07,0,4.83,0,0,0,0,0,0,0,0,0,0.34,0,0,0,3.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.93,0.34,417
0.41,8.76,57.84,0,0.96,0,0,13.83,0,4.72,0,0,0,0,0,0,0,0,0,0.34,0,0,0,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.76,1.03,415
0.45,10.53,58.41,0,0.96,0,0,13.67,0,4.94,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09,2.12,402
9.42,28.54,47.67,9.51,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,488
0,28.54,47.67,9.51,9.42,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,516
0,28.54,47.67,9.51,0,0,0,0,0,9.42,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,500
0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,436
0,0,62.5,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,459
0,0,62.5,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,12.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98,462
0,0,62.5,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,12.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.97,473
0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,438
0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,12.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.97,432
0,0,56.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.42,15.24,326
0,0,60.72,0,0,0,0,12.91,0,0,0,0,0,0,0,0,0,0,0,0,10.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.28,6.16,497
0,2.33,61.09,0,6.23,0,4.67,0,16.34,7.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95,425
0,2.97,60.91,0,11.06,0,1.64,0,18.18,4.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,347
0,21.05,57.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,433
0,20.51,56.41,0,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.26,417
1.26,20.13,56.6,0,2.52,0,0,0,0,1.26,0,0,0,0,0,0,0,0,0,6.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.32,389
0,18.99,56.96,0,5.06,0,0,0,1.27,0,0,0,0,0,0,0,0,0,0,7.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.13,407
0,17.5,57.5,0,5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,425
0,19.75,56.79,0,4.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.35,403
0,20,55,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,357
0,21.05,57.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,421
0,20.51,56.41,0,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,10.26,394
0,19.18,57.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.96,415
0,20.51,56.41,0,0,0,0,0,0,5.13,0,0,0,0,0,0,0,0,0,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,10.26,366
0,20.92,56.21,0,5.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.15,422
0,20.25,55.7,0,7.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.13,388
0,19.44,55.56,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,402
0,19.18,54.79,0,8.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22,379
0,19.18,54.79,0,8.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22,385
2.74,19.18,54.79,0,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22,377
2.74,19.18,54.79,0,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22,373
0,19.5,54.6,0,8.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24,387
2.79,19.5,54.6,0,5.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24,379
0,18.87,54.99,0,8.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16,377
2.7,18.87,54.99,0,5.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16,367
0,18.54,49.67,6.62,7.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,7.95,363
0,22.12,56.31,0,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,8.29,412
0,22.34,57.03,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,8.41,439
0,22.64,56.31,0,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59,0,0,0,0,0,0,0,0,0,0,0,0,0,7.77,427
